"","Array","date(datetime)","yday","hour","dist","freq","prop"
"12852","Cape Denbeigh",2020-08-01,214,3,600,36,0.6
"12853","Cape Denbeigh",2020-08-01,214,3,900,50.3333333333333,0.838888888888889
"12854","Cape Denbeigh",2020-08-01,214,3,1200,14,0.233333333333333
"12855","Cape Denbeigh",2020-08-01,214,3,1500,9,0.15
"12856","Cape Denbeigh",2020-08-01,214,4,300,47.5,0.791666666666667
"12857","Cape Denbeigh",2020-08-01,214,4,600,42.5,0.708333333333333
"12858","Cape Denbeigh",2020-08-01,214,4,900,34.3333333333333,0.572222222222222
"12859","Cape Denbeigh",2020-08-01,214,4,1200,2,0.0333333333333333
"12860","Cape Denbeigh",2020-08-01,214,4,1500,0,0
"12861","Cape Denbeigh",2020-08-01,214,5,300,30,0.5
"12862","Cape Denbeigh",2020-08-01,214,5,600,49.5,0.825
"12863","Cape Denbeigh",2020-08-01,214,5,900,36.3333333333333,0.605555555555556
"12864","Cape Denbeigh",2020-08-01,214,5,1200,15,0.25
"12865","Cape Denbeigh",2020-08-01,214,5,1500,3,0.05
"12866","Cape Denbeigh",2020-08-01,214,6,300,28.5,0.475
"12867","Cape Denbeigh",2020-08-01,214,6,600,48,0.8
"12868","Cape Denbeigh",2020-08-01,214,6,900,49,0.816666666666667
"12869","Cape Denbeigh",2020-08-01,214,6,1200,34,0.566666666666667
"12870","Cape Denbeigh",2020-08-01,214,6,1500,5,0.0833333333333333
"12871","Cape Denbeigh",2020-08-01,214,7,300,40.5,0.675
"12872","Cape Denbeigh",2020-08-01,214,7,600,43.75,0.729166666666667
"12873","Cape Denbeigh",2020-08-01,214,7,900,32.6666666666667,0.544444444444445
"12874","Cape Denbeigh",2020-08-01,214,7,1200,28,0.466666666666667
"12875","Cape Denbeigh",2020-08-01,214,7,1500,0.5,0.00833333333333333
"12876","Cape Denbeigh",2020-08-01,214,8,300,38,0.633333333333333
"12877","Cape Denbeigh",2020-08-01,214,8,600,35.25,0.5875
"12878","Cape Denbeigh",2020-08-01,214,8,900,8,0.133333333333333
"12879","Cape Denbeigh",2020-08-01,214,8,1200,6,0.1
"12880","Cape Denbeigh",2020-08-01,214,8,1500,0,0
"12881","Cape Denbeigh",2020-08-01,214,9,300,29.5,0.491666666666667
"12882","Cape Denbeigh",2020-08-01,214,9,600,25,0.416666666666667
"12883","Cape Denbeigh",2020-08-01,214,9,900,3.33333333333333,0.0555555555555556
"12884","Cape Denbeigh",2020-08-01,214,9,1200,0,0
"12885","Cape Denbeigh",2020-08-01,214,9,1500,0,0
"12886","Cape Denbeigh",2020-08-01,214,10,300,36.5,0.608333333333333
"12887","Cape Denbeigh",2020-08-01,214,10,600,18.5,0.308333333333333
"12888","Cape Denbeigh",2020-08-01,214,10,900,3.33333333333333,0.0555555555555556
"12889","Cape Denbeigh",2020-08-01,214,10,1200,0,0
"12890","Cape Denbeigh",2020-08-01,214,10,1500,0,0
"12891","Cape Denbeigh",2020-08-01,214,11,300,27.5,0.458333333333333
"12892","Cape Denbeigh",2020-08-01,214,11,600,17.75,0.295833333333333
"12893","Cape Denbeigh",2020-08-01,214,11,900,4.33333333333333,0.0722222222222222
"12894","Cape Denbeigh",2020-08-01,214,11,1200,0,0
"12895","Cape Denbeigh",2020-08-01,214,11,1500,0,0
"12896","Cape Denbeigh",2020-08-01,214,12,300,27.5,0.458333333333333
"12897","Cape Denbeigh",2020-08-01,214,12,600,28.25,0.470833333333333
"12898","Cape Denbeigh",2020-08-01,214,12,900,2,0.0333333333333333
"12899","Cape Denbeigh",2020-08-01,214,12,1200,0,0
"12900","Cape Denbeigh",2020-08-01,214,12,1500,0,0
"12901","Cape Denbeigh",2020-08-01,214,13,300,25.5,0.425
"12902","Cape Denbeigh",2020-08-01,214,13,600,25,0.416666666666667
"12903","Cape Denbeigh",2020-08-01,214,13,900,0.333333333333333,0.00555555555555556
"12904","Cape Denbeigh",2020-08-01,214,13,1200,0,0
"12905","Cape Denbeigh",2020-08-01,214,13,1500,0,0
"12906","Cape Denbeigh",2020-08-01,214,14,300,20,0.333333333333333
"12907","Cape Denbeigh",2020-08-01,214,14,600,1.25,0.0208333333333333
"12908","Cape Denbeigh",2020-08-01,214,14,900,0,0
"12909","Cape Denbeigh",2020-08-01,214,14,1200,0,0
"12910","Cape Denbeigh",2020-08-01,214,14,1500,0,0
"12911","Cape Denbeigh",2020-08-01,214,15,300,22,0.366666666666667
"12912","Cape Denbeigh",2020-08-01,214,15,600,5.5,0.0916666666666667
"12913","Cape Denbeigh",2020-08-01,214,15,900,0,0
"12914","Cape Denbeigh",2020-08-01,214,15,1200,0,0
"12915","Cape Denbeigh",2020-08-01,214,15,1500,0,0
"12916","Cape Denbeigh",2020-08-01,214,16,300,25.5,0.425
"12917","Cape Denbeigh",2020-08-01,214,16,600,15.5,0.258333333333333
"12918","Cape Denbeigh",2020-08-01,214,16,900,3.33333333333333,0.0555555555555556
"12919","Cape Denbeigh",2020-08-01,214,16,1200,0,0
"12920","Cape Denbeigh",2020-08-01,214,16,1500,0,0
"12921","Cape Denbeigh",2020-08-01,214,17,300,54,0.9
"12922","Cape Denbeigh",2020-08-01,214,17,600,9.25,0.154166666666667
"12923","Cape Denbeigh",2020-08-01,214,17,900,0.666666666666667,0.0111111111111111
"12924","Cape Denbeigh",2020-08-01,214,17,1200,0,0
"12925","Cape Denbeigh",2020-08-01,214,17,1500,0,0
"12926","Cape Denbeigh",2020-08-01,214,18,300,42.5,0.708333333333333
"12927","Cape Denbeigh",2020-08-01,214,18,600,11.75,0.195833333333333
"12928","Cape Denbeigh",2020-08-01,214,18,900,6.33333333333333,0.105555555555556
"12929","Cape Denbeigh",2020-08-01,214,18,1200,0,0
"12930","Cape Denbeigh",2020-08-01,214,18,1500,0,0
"12931","Cape Denbeigh",2020-08-01,214,19,300,55.5,0.925
"12932","Cape Denbeigh",2020-08-01,214,19,600,13,0.216666666666667
"12933","Cape Denbeigh",2020-08-01,214,19,900,1.33333333333333,0.0222222222222222
"12934","Cape Denbeigh",2020-08-01,214,19,1200,0,0
"12935","Cape Denbeigh",2020-08-01,214,19,1500,0,0
"12936","Cape Denbeigh",2020-08-01,214,20,300,60,1
"12937","Cape Denbeigh",2020-08-01,214,20,600,15.25,0.254166666666667
"12938","Cape Denbeigh",2020-08-01,214,20,900,0,0
"12939","Cape Denbeigh",2020-08-01,214,20,1200,0,0
"12940","Cape Denbeigh",2020-08-01,214,20,1500,0,0
"12941","Cape Denbeigh",2020-08-01,214,21,300,56.5,0.941666666666667
"12942","Cape Denbeigh",2020-08-01,214,21,600,21,0.35
"12943","Cape Denbeigh",2020-08-01,214,21,900,0.333333333333333,0.00555555555555556
"12944","Cape Denbeigh",2020-08-01,214,21,1200,0,0
"12945","Cape Denbeigh",2020-08-01,214,21,1500,0,0
"12946","Cape Denbeigh",2020-08-01,214,22,300,60,1
"12947","Cape Denbeigh",2020-08-01,214,22,600,31.75,0.529166666666667
"12948","Cape Denbeigh",2020-08-01,214,22,900,2.66666666666667,0.0444444444444444
"12949","Cape Denbeigh",2020-08-01,214,22,1200,0,0
"12950","Cape Denbeigh",2020-08-01,214,22,1500,0,0
"12951","Cape Denbeigh",2020-08-01,214,23,300,59,0.983333333333333
"12952","Cape Denbeigh",2020-08-01,214,23,600,34.75,0.579166666666667
"12953","Cape Denbeigh",2020-08-01,214,23,900,6,0.1
"12954","Cape Denbeigh",2020-08-01,214,23,1200,0,0
"12955","Cape Denbeigh",2020-08-01,214,23,1500,0,0
"12956","Cape Denbeigh",2020-08-02,215,0,300,48.5,0.808333333333333
"12957","Cape Denbeigh",2020-08-02,215,0,600,34,0.566666666666667
"12958","Cape Denbeigh",2020-08-02,215,0,900,26.3333333333333,0.438888888888889
"12959","Cape Denbeigh",2020-08-02,215,0,1200,0,0
"12960","Cape Denbeigh",2020-08-02,215,0,1500,0,0
"12961","Cape Denbeigh",2020-08-02,215,1,300,47.5,0.791666666666667
"12962","Cape Denbeigh",2020-08-02,215,1,600,32,0.533333333333333
"12963","Cape Denbeigh",2020-08-02,215,1,900,37.3333333333333,0.622222222222222
"12964","Cape Denbeigh",2020-08-02,215,1,1200,0,0
"12965","Cape Denbeigh",2020-08-02,215,1,1500,0,0
"12966","Cape Denbeigh",2020-08-02,215,2,300,60,1
"12967","Cape Denbeigh",2020-08-02,215,2,600,41,0.683333333333333
"12968","Cape Denbeigh",2020-08-02,215,2,900,26.3333333333333,0.438888888888889
"12969","Cape Denbeigh",2020-08-02,215,2,1200,0,0
"12970","Cape Denbeigh",2020-08-02,215,2,1500,0,0
"12971","Cape Denbeigh",2020-08-02,215,3,300,41,0.683333333333333
"12972","Cape Denbeigh",2020-08-02,215,3,600,52,0.866666666666667
"12973","Cape Denbeigh",2020-08-02,215,3,900,1,0.0166666666666667
"12974","Cape Denbeigh",2020-08-02,215,3,1200,0,0
"12975","Cape Denbeigh",2020-08-02,215,3,1500,0,0
"12976","Cape Denbeigh",2020-08-02,215,4,300,29.5,0.491666666666667
"12977","Cape Denbeigh",2020-08-02,215,4,600,43.75,0.729166666666667
"12978","Cape Denbeigh",2020-08-02,215,4,900,0,0
"12979","Cape Denbeigh",2020-08-02,215,4,1200,0,0
"12980","Cape Denbeigh",2020-08-02,215,4,1500,0,0
"12981","Cape Denbeigh",2020-08-02,215,5,300,30.5,0.508333333333333
"12982","Cape Denbeigh",2020-08-02,215,5,600,37.5,0.625
"12983","Cape Denbeigh",2020-08-02,215,5,900,0.333333333333333,0.00555555555555556
"12984","Cape Denbeigh",2020-08-02,215,5,1200,0,0
"12985","Cape Denbeigh",2020-08-02,215,5,1500,0,0
"12986","Cape Denbeigh",2020-08-02,215,6,300,35,0.583333333333333
"12987","Cape Denbeigh",2020-08-02,215,6,600,41,0.683333333333333
"12988","Cape Denbeigh",2020-08-02,215,6,900,11,0.183333333333333
"12989","Cape Denbeigh",2020-08-02,215,6,1200,1,0.0166666666666667
"12990","Cape Denbeigh",2020-08-02,215,6,1500,0,0
"12991","Cape Denbeigh",2020-08-02,215,7,300,50.5,0.841666666666667
"12992","Cape Denbeigh",2020-08-02,215,7,600,50.75,0.845833333333333
"12993","Cape Denbeigh",2020-08-02,215,7,900,18,0.3
"12994","Cape Denbeigh",2020-08-02,215,7,1200,8,0.133333333333333
"12995","Cape Denbeigh",2020-08-02,215,7,1500,0,0
"12996","Cape Denbeigh",2020-08-02,215,8,300,57,0.95
"12997","Cape Denbeigh",2020-08-02,215,8,600,51.5,0.858333333333333
"12998","Cape Denbeigh",2020-08-02,215,8,900,24,0.4
"12999","Cape Denbeigh",2020-08-02,215,8,1200,7,0.116666666666667
"13000","Cape Denbeigh",2020-08-02,215,8,1500,0,0
"13001","Cape Denbeigh",2020-08-02,215,9,300,48.5,0.808333333333333
"13002","Cape Denbeigh",2020-08-02,215,9,600,50.25,0.8375
"13003","Cape Denbeigh",2020-08-02,215,9,900,29.6666666666667,0.494444444444444
"13004","Cape Denbeigh",2020-08-02,215,9,1200,5,0.0833333333333333
"13005","Cape Denbeigh",2020-08-02,215,9,1500,0,0
"13006","Cape Denbeigh",2020-08-02,215,10,300,40,0.666666666666667
"13007","Cape Denbeigh",2020-08-02,215,10,600,44.75,0.745833333333333
"13008","Cape Denbeigh",2020-08-02,215,10,900,18.3333333333333,0.305555555555556
"13009","Cape Denbeigh",2020-08-02,215,10,1200,11,0.183333333333333
"13010","Cape Denbeigh",2020-08-02,215,10,1500,1,0.0166666666666667
"13011","Cape Denbeigh",2020-08-02,215,11,300,37.5,0.625
"13012","Cape Denbeigh",2020-08-02,215,11,600,41.75,0.695833333333333
"13013","Cape Denbeigh",2020-08-02,215,11,900,19.3333333333333,0.322222222222222
"13014","Cape Denbeigh",2020-08-02,215,11,1200,40,0.666666666666667
"13015","Cape Denbeigh",2020-08-02,215,11,1500,3,0.05
"13016","Cape Denbeigh",2020-08-02,215,12,300,42,0.7
"13017","Cape Denbeigh",2020-08-02,215,12,600,50.25,0.8375
"13018","Cape Denbeigh",2020-08-02,215,12,900,12.6666666666667,0.211111111111111
"13019","Cape Denbeigh",2020-08-02,215,12,1200,5,0.0833333333333333
"13020","Cape Denbeigh",2020-08-02,215,12,1500,0,0
"13021","Cape Denbeigh",2020-08-02,215,13,300,32,0.533333333333333
"13022","Cape Denbeigh",2020-08-02,215,13,600,39,0.65
"13023","Cape Denbeigh",2020-08-02,215,13,900,7,0.116666666666667
"13024","Cape Denbeigh",2020-08-02,215,13,1200,0,0
"13025","Cape Denbeigh",2020-08-02,215,13,1500,0,0
"13026","Cape Denbeigh",2020-08-02,215,14,300,20,0.333333333333333
"13027","Cape Denbeigh",2020-08-02,215,14,600,19,0.316666666666667
"13028","Cape Denbeigh",2020-08-02,215,14,900,2.66666666666667,0.0444444444444444
"13029","Cape Denbeigh",2020-08-02,215,14,1200,0,0
"13030","Cape Denbeigh",2020-08-02,215,14,1500,0,0
"13031","Cape Denbeigh",2020-08-02,215,15,300,39,0.65
"13032","Cape Denbeigh",2020-08-02,215,15,600,38.75,0.645833333333333
"13033","Cape Denbeigh",2020-08-02,215,15,900,10.3333333333333,0.172222222222222
"13034","Cape Denbeigh",2020-08-02,215,15,1200,0,0
"13035","Cape Denbeigh",2020-08-02,215,15,1500,0,0
"13036","Cape Denbeigh",2020-08-02,215,16,300,35,0.583333333333333
"13037","Cape Denbeigh",2020-08-02,215,16,600,43.75,0.729166666666667
"13038","Cape Denbeigh",2020-08-02,215,16,900,17.6666666666667,0.294444444444444
"13039","Cape Denbeigh",2020-08-02,215,16,1200,0,0
"13040","Cape Denbeigh",2020-08-02,215,16,1500,0,0
"13041","Cape Denbeigh",2020-08-02,215,17,300,48,0.8
"13042","Cape Denbeigh",2020-08-02,215,17,600,54.5,0.908333333333333
"13043","Cape Denbeigh",2020-08-02,215,17,900,46,0.766666666666667
"13044","Cape Denbeigh",2020-08-02,215,17,1200,4,0.0666666666666667
"13045","Cape Denbeigh",2020-08-02,215,17,1500,0,0
"13046","Cape Denbeigh",2020-08-02,215,18,300,58,0.966666666666667
"13047","Cape Denbeigh",2020-08-02,215,18,600,50,0.833333333333333
"13048","Cape Denbeigh",2020-08-02,215,18,900,48.6666666666667,0.811111111111111
"13049","Cape Denbeigh",2020-08-02,215,18,1200,3,0.05
"13050","Cape Denbeigh",2020-08-02,215,18,1500,0,0
"13051","Cape Denbeigh",2020-08-02,215,19,300,60,1
"13052","Cape Denbeigh",2020-08-02,215,19,600,49.25,0.820833333333333
"13053","Cape Denbeigh",2020-08-02,215,19,900,41.6666666666667,0.694444444444444
"13054","Cape Denbeigh",2020-08-02,215,19,1200,0,0
"13055","Cape Denbeigh",2020-08-02,215,19,1500,0,0
"13056","Cape Denbeigh",2020-08-02,215,20,300,60,1
"13057","Cape Denbeigh",2020-08-02,215,20,600,55.25,0.920833333333333
"13058","Cape Denbeigh",2020-08-02,215,20,900,38,0.633333333333333
"13059","Cape Denbeigh",2020-08-02,215,20,1200,4,0.0666666666666667
"13060","Cape Denbeigh",2020-08-02,215,20,1500,0,0
"13061","Cape Denbeigh",2020-08-02,215,21,300,60,1
"13062","Cape Denbeigh",2020-08-02,215,21,600,56.25,0.9375
"13063","Cape Denbeigh",2020-08-02,215,21,900,43.3333333333333,0.722222222222222
"13064","Cape Denbeigh",2020-08-02,215,21,1200,4,0.0666666666666667
"13065","Cape Denbeigh",2020-08-02,215,21,1500,0.5,0.00833333333333333
"13066","Cape Denbeigh",2020-08-02,215,22,300,59.5,0.991666666666667
"13067","Cape Denbeigh",2020-08-02,215,22,600,53.75,0.895833333333333
"13068","Cape Denbeigh",2020-08-02,215,22,900,36.3333333333333,0.605555555555556
"13069","Cape Denbeigh",2020-08-02,215,22,1200,12,0.2
"13070","Cape Denbeigh",2020-08-02,215,22,1500,2.5,0.0416666666666667
"13071","Cape Denbeigh",2020-08-02,215,23,300,60,1
"13072","Cape Denbeigh",2020-08-02,215,23,600,58.5,0.975
"13073","Cape Denbeigh",2020-08-02,215,23,900,53,0.883333333333333
"13074","Cape Denbeigh",2020-08-02,215,23,1200,27,0.45
"13075","Cape Denbeigh",2020-08-02,215,23,1500,20.5,0.341666666666667
"13076","Cape Denbeigh",2020-08-03,216,0,300,57.5,0.958333333333333
"13077","Cape Denbeigh",2020-08-03,216,0,600,57.25,0.954166666666667
"13078","Cape Denbeigh",2020-08-03,216,0,900,51.6666666666667,0.861111111111111
"13079","Cape Denbeigh",2020-08-03,216,0,1200,10,0.166666666666667
"13080","Cape Denbeigh",2020-08-03,216,0,1500,11,0.183333333333333
"13081","Cape Denbeigh",2020-08-03,216,1,300,59.5,0.991666666666667
"13082","Cape Denbeigh",2020-08-03,216,1,600,57.75,0.9625
"13083","Cape Denbeigh",2020-08-03,216,1,900,46.6666666666667,0.777777777777778
"13084","Cape Denbeigh",2020-08-03,216,1,1200,12,0.2
"13085","Cape Denbeigh",2020-08-03,216,1,1500,0.5,0.00833333333333333
"13086","Cape Denbeigh",2020-08-03,216,2,300,56.5,0.941666666666667
"13087","Cape Denbeigh",2020-08-03,216,2,600,59.25,0.9875
"13088","Cape Denbeigh",2020-08-03,216,2,900,49.3333333333333,0.822222222222222
"13089","Cape Denbeigh",2020-08-03,216,2,1200,28,0.466666666666667
"13090","Cape Denbeigh",2020-08-03,216,2,1500,0.5,0.00833333333333333
"13091","Cape Denbeigh",2020-08-03,216,3,300,57.5,0.958333333333333
"13092","Cape Denbeigh",2020-08-03,216,3,600,58,0.966666666666667
"13093","Cape Denbeigh",2020-08-03,216,3,900,47.3333333333333,0.788888888888889
"13094","Cape Denbeigh",2020-08-03,216,3,1200,9,0.15
"13095","Cape Denbeigh",2020-08-03,216,3,1500,0,0
"13096","Cape Denbeigh",2020-08-03,216,4,300,57.5,0.958333333333333
"13097","Cape Denbeigh",2020-08-03,216,4,600,53.75,0.895833333333333
"13098","Cape Denbeigh",2020-08-03,216,4,900,45,0.75
"13099","Cape Denbeigh",2020-08-03,216,4,1200,8,0.133333333333333
"13100","Cape Denbeigh",2020-08-03,216,4,1500,0.5,0.00833333333333333
"13101","Cape Denbeigh",2020-08-03,216,5,300,57,0.95
"13102","Cape Denbeigh",2020-08-03,216,5,600,55.75,0.929166666666667
"13103","Cape Denbeigh",2020-08-03,216,5,900,54,0.9
"13104","Cape Denbeigh",2020-08-03,216,5,1200,1,0.0166666666666667
"13105","Cape Denbeigh",2020-08-03,216,5,1500,1,0.0166666666666667
"13106","Cape Denbeigh",2020-08-03,216,6,300,58,0.966666666666667
"13107","Cape Denbeigh",2020-08-03,216,6,600,59.25,0.9875
"13108","Cape Denbeigh",2020-08-03,216,6,900,52,0.866666666666667
"13109","Cape Denbeigh",2020-08-03,216,6,1200,5,0.0833333333333333
"13110","Cape Denbeigh",2020-08-03,216,6,1500,2,0.0333333333333333
"13111","Cape Denbeigh",2020-08-03,216,7,300,59,0.983333333333333
"13112","Cape Denbeigh",2020-08-03,216,7,600,59.5,0.991666666666667
"13113","Cape Denbeigh",2020-08-03,216,7,900,47.3333333333333,0.788888888888889
"13114","Cape Denbeigh",2020-08-03,216,7,1200,11,0.183333333333333
"13115","Cape Denbeigh",2020-08-03,216,7,1500,1,0.0166666666666667
"13116","Cape Denbeigh",2020-08-03,216,8,300,58,0.966666666666667
"13117","Cape Denbeigh",2020-08-03,216,8,600,58.75,0.979166666666667
"13118","Cape Denbeigh",2020-08-03,216,8,900,48,0.8
"13119","Cape Denbeigh",2020-08-03,216,8,1200,14,0.233333333333333
"13120","Cape Denbeigh",2020-08-03,216,8,1500,0,0
"13121","Cape Denbeigh",2020-08-03,216,9,300,59,0.983333333333333
"13122","Cape Denbeigh",2020-08-03,216,9,600,59.75,0.995833333333333
"13123","Cape Denbeigh",2020-08-03,216,9,900,49,0.816666666666667
"13124","Cape Denbeigh",2020-08-03,216,9,1200,36,0.6
"13125","Cape Denbeigh",2020-08-03,216,9,1500,1,0.0166666666666667
"13126","Cape Denbeigh",2020-08-03,216,10,300,60,1
"13127","Cape Denbeigh",2020-08-03,216,10,600,57.75,0.9625
"13128","Cape Denbeigh",2020-08-03,216,10,900,44.3333333333333,0.738888888888889
"13129","Cape Denbeigh",2020-08-03,216,10,1200,6,0.1
"13130","Cape Denbeigh",2020-08-03,216,10,1500,0.5,0.00833333333333333
"13131","Cape Denbeigh",2020-08-03,216,11,300,60,1
"13132","Cape Denbeigh",2020-08-03,216,11,600,56,0.933333333333333
"13133","Cape Denbeigh",2020-08-03,216,11,900,45.6666666666667,0.761111111111111
"13134","Cape Denbeigh",2020-08-03,216,11,1200,9,0.15
"13135","Cape Denbeigh",2020-08-03,216,11,1500,0,0
"13136","Cape Denbeigh",2020-08-03,216,12,300,59.5,0.991666666666667
"13137","Cape Denbeigh",2020-08-03,216,12,600,58.5,0.975
"13138","Cape Denbeigh",2020-08-03,216,12,900,45,0.75
"13139","Cape Denbeigh",2020-08-03,216,12,1200,9,0.15
"13140","Cape Denbeigh",2020-08-03,216,12,1500,0,0
"13141","Cape Denbeigh",2020-08-03,216,13,300,60,1
"13142","Cape Denbeigh",2020-08-03,216,13,600,57.25,0.954166666666667
"13143","Cape Denbeigh",2020-08-03,216,13,900,36,0.6
"13144","Cape Denbeigh",2020-08-03,216,13,1200,8,0.133333333333333
"13145","Cape Denbeigh",2020-08-03,216,13,1500,0,0
"13146","Cape Denbeigh",2020-08-03,216,14,300,59.5,0.991666666666667
"13147","Cape Denbeigh",2020-08-03,216,14,600,57.25,0.954166666666667
"13148","Cape Denbeigh",2020-08-03,216,14,900,25.3333333333333,0.422222222222222
"13149","Cape Denbeigh",2020-08-03,216,14,1200,2,0.0333333333333333
"13150","Cape Denbeigh",2020-08-03,216,14,1500,0,0
"13151","Cape Denbeigh",2020-08-03,216,15,300,37.5,0.625
"13152","Cape Denbeigh",2020-08-03,216,15,600,45.5,0.758333333333333
"13153","Cape Denbeigh",2020-08-03,216,15,900,6,0.1
"13154","Cape Denbeigh",2020-08-03,216,15,1200,0,0
"13155","Cape Denbeigh",2020-08-03,216,15,1500,0,0
"13156","Cape Denbeigh",2020-08-03,216,16,300,41.5,0.691666666666667
"13157","Cape Denbeigh",2020-08-03,216,16,600,32.5,0.541666666666667
"13158","Cape Denbeigh",2020-08-03,216,16,900,5,0.0833333333333333
"13159","Cape Denbeigh",2020-08-03,216,16,1200,0,0
"13160","Cape Denbeigh",2020-08-03,216,16,1500,0,0
"13161","Cape Denbeigh",2020-08-03,216,17,300,39,0.65
"13162","Cape Denbeigh",2020-08-03,216,17,600,28,0.466666666666667
"13163","Cape Denbeigh",2020-08-03,216,17,900,7,0.116666666666667
"13164","Cape Denbeigh",2020-08-03,216,17,1200,0,0
"13165","Cape Denbeigh",2020-08-03,216,17,1500,0,0
"13166","Cape Denbeigh",2020-08-03,216,18,300,41,0.683333333333333
"13167","Cape Denbeigh",2020-08-03,216,18,600,16.25,0.270833333333333
"13168","Cape Denbeigh",2020-08-03,216,18,900,0,0
"13169","Cape Denbeigh",2020-08-03,216,18,1200,0,0
"13170","Cape Denbeigh",2020-08-03,216,18,1500,0,0
"13171","Cape Denbeigh",2020-08-03,216,19,300,40,0.666666666666667
"13172","Cape Denbeigh",2020-08-03,216,19,600,18.25,0.304166666666667
"13173","Cape Denbeigh",2020-08-03,216,19,900,0,0
"13174","Cape Denbeigh",2020-08-03,216,19,1200,0,0
"13175","Cape Denbeigh",2020-08-03,216,19,1500,0,0
"13176","Cape Denbeigh",2020-08-03,216,20,300,42.5,0.708333333333333
"13177","Cape Denbeigh",2020-08-03,216,20,600,23.5,0.391666666666667
"13178","Cape Denbeigh",2020-08-03,216,20,900,0,0
"13179","Cape Denbeigh",2020-08-03,216,20,1200,0,0
"13180","Cape Denbeigh",2020-08-03,216,20,1500,0,0
"13181","Cape Denbeigh",2020-08-03,216,21,300,44.5,0.741666666666667
"13182","Cape Denbeigh",2020-08-03,216,21,600,14,0.233333333333333
"13183","Cape Denbeigh",2020-08-03,216,21,900,0,0
"13184","Cape Denbeigh",2020-08-03,216,21,1200,5,0.0833333333333333
"13185","Cape Denbeigh",2020-08-03,216,21,1500,0,0
"13186","Cape Denbeigh",2020-08-03,216,22,300,37,0.616666666666667
"13187","Cape Denbeigh",2020-08-03,216,22,600,30.5,0.508333333333333
"13188","Cape Denbeigh",2020-08-03,216,22,900,7.33333333333333,0.122222222222222
"13189","Cape Denbeigh",2020-08-03,216,22,1200,0,0
